request_id,pickup_datetime,latitude,longitude,h3_index,from_edge,to_edge
call_20260830_230,2026-08-30 06:41:51,37.4939511547517,127.02562390898473,8830e1ca21fffff,-1056882877#2,117790048#4
call_20260830_231,2026-08-30 06:42:57,37.50483519474745,127.02589954681402,8830e1ca05fffff,117790045#3,-117790049#1
call_20260830_232,2026-08-30 06:44:26,37.495516294974436,127.03187458074267,8830e1ca23fffff,-379232161#4,-117790031#4
call_20260830_233,2026-08-30 06:44:53,37.50271614660535,127.02570581659927,8830e1ca05fffff,-379463134#1,-504227067#3
call_20260830_234,2026-08-30 06:44:56,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,542367267#1
call_20260830_235,2026-08-30 06:46:01,37.50582146082772,127.03181438798791,8830e1ca07fffff,-117790044#4,-379463124
call_20260830_236,2026-08-30 06:46:49,37.503263885044866,127.03284298122611,8830e1ca07fffff,117790060#2,129731858#0
call_20260830_237,2026-08-30 06:46:57,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-379232161#4
call_20260830_238,2026-08-30 06:48:48,37.504526093845385,127.03073130538348,8830e1ca07fffff,-417750342#1,117790060#2
call_20260830_239,2026-08-30 06:48:53,37.50271614660535,127.02570581659927,8830e1ca05fffff,-379463134#1,521770119#3
call_20260830_240,2026-08-30 06:49:21,37.49672184293896,127.02808069763005,8830e1ca21fffff,1229817205#1,239954007
call_20260830_241,2026-08-30 06:50:11,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,-379232133
call_20260830_242,2026-08-30 06:50:14,37.50418133102149,127.02347109389717,8830e1ca05fffff,-541692164#0,-417750340
call_20260830_243,2026-08-30 06:50:23,37.5031549721073,127.02874934614002,8830e1ca05fffff,117790062#2,219837933#0
call_20260830_244,2026-08-30 06:50:36,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,117790045#2
call_20260830_245,2026-08-30 06:51:05,37.50194033621889,127.02586007381231,8830e1ca29fffff,1376141183#2,990628460#0
call_20260830_246,2026-08-30 06:51:11,37.49626865249146,127.03436432788091,8830e1ca23fffff,176732665,542367267#1
call_20260830_247,2026-08-30 06:52:06,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,523141074#1
call_20260830_248,2026-08-30 06:52:31,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,117790057
call_20260830_249,2026-08-30 06:54:22,37.503782208455526,127.03266070990018,8830e1ca07fffff,-117790060#1,-376649996#1
call_20260830_250,2026-08-30 06:54:33,37.50367893034786,127.02714573534764,8830e1ca05fffff,26163000#4,-117790062#1
call_20260830_251,2026-08-30 06:55:15,37.50270423190933,127.02691788716722,8830e1ca05fffff,117790045#0,-117790062#1
call_20260830_252,2026-08-30 06:55:22,37.503566942383394,127.0216319156706,8830e1ca63fffff,219837933#0,129733424#3
call_20260830_253,2026-08-30 06:55:54,37.5050197554618,127.02650816166762,8830e1ca05fffff,26163000#6,-117790045#2
call_20260830_254,2026-08-30 06:58:08,37.495970670367036,127.0306460264481,8830e1ca21fffff,417933646#0,1117538958#2
call_20260830_255,2026-08-30 06:58:10,37.50381964641832,127.02701295769415,8830e1ca05fffff,-26163000#5,117790039#0
call_20260830_256,2026-08-30 06:58:18,37.49705963181049,127.02789773139507,8830e1ca21fffff,1229817205#0,379232161#1
call_20260830_257,2026-08-30 06:59:17,37.50345255104343,127.03373814642488,8830e1ca07fffff,117790055#1,-239954005#1
call_20260830_258,2026-08-30 07:00:30,37.506033999752134,127.03045411563367,8830e1ca07fffff,-26004328#0,-379463130#1
call_20260830_259,2026-08-30 07:01:23,37.4939511547517,127.02562390898473,8830e1ca21fffff,-1056882877#2,802110008
call_20260830_260,2026-08-30 07:01:32,37.504274316889756,127.02355331468583,8830e1ca05fffff,-239954464#0,-117790044#5
call_20260830_261,2026-08-30 07:01:49,37.504246234950344,127.03009747319568,8830e1ca05fffff,800742072#0,129731858#2
call_20260830_262,2026-08-30 07:02:13,37.495181265862314,127.03090972390812,8830e1ca21fffff,379232161#1,-256787796#4
call_20260830_263,2026-08-30 07:02:16,37.50381964641832,127.02701295769415,8830e1ca05fffff,-26163000#5,520307303#0
call_20260830_264,2026-08-30 07:02:23,37.50519016862656,127.03131805755199,8830e1ca07fffff,417750342#2,805119750
call_20260830_265,2026-08-30 07:03:25,37.50542445388728,127.03058642840735,8830e1ca07fffff,117790044#3,-117790045#1
call_20260830_266,2026-08-30 07:03:39,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,-417750342#1
call_20260830_267,2026-08-30 07:04:22,37.493049166152254,127.02603663639944,8830e1ca21fffff,-1056882877#1,802110008
call_20260830_268,2026-08-30 07:04:27,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,520307304#0
call_20260830_269,2026-08-30 07:05:01,37.49487668203444,127.02977689966596,8830e1ca21fffff,-379232161#0,-117790031#1
call_20260830_270,2026-08-30 07:05:55,37.496578320628984,127.02933040392918,8830e1ca21fffff,309155295#0,-117790045#1
call_20260830_271,2026-08-30 07:06:46,37.506033999752134,127.03045411563367,8830e1ca07fffff,-26004328#0,-117790045#2
call_20260830_272,2026-08-30 07:07:07,37.49525506406574,127.03104951272522,8830e1ca21fffff,-379232161#3,-1537068129#1
call_20260830_273,2026-08-30 07:07:12,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,117790051#0
call_20260830_274,2026-08-30 07:08:00,37.505211022369586,127.02318550255755,8830e1ca05fffff,239954464#1,557469300#0
call_20260830_275,2026-08-30 07:08:27,37.503083333608664,127.02701231856162,8830e1ca05fffff,379463134#3,-176732665
call_20260830_276,2026-08-30 07:08:31,37.49638047870457,127.02861632601206,8830e1ca21fffff,-309155295#0,26163000#0
call_20260830_277,2026-08-30 07:08:32,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,504227069
call_20260830_278,2026-08-30 07:08:34,37.50296809175634,127.03407076513858,8830e1ca07fffff,-417746802,-542367267#1
call_20260830_279,2026-08-30 07:09:00,37.50316547062952,127.02728413813135,8830e1ca05fffff,379463134#4,117790049#5
call_20260830_280,2026-08-30 07:09:03,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,521766175#3
call_20260830_281,2026-08-30 07:09:21,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,117790041#2
call_20260830_282,2026-08-30 07:10:37,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,375049565#2
call_20260830_283,2026-08-30 07:10:57,37.501776637982395,127.03216438163571,8830e1ca2bfffff,-417750350#1,-117790045#2
call_20260830_284,2026-08-30 07:11:01,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-26163000#4
call_20260830_285,2026-08-30 07:11:12,37.50484018058445,127.03018073226713,8830e1ca05fffff,117790062#0,117790049#5
call_20260830_286,2026-08-30 07:11:21,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,1056882877#2
call_20260830_287,2026-08-30 07:13:01,37.504770390762204,127.03209742730171,8830e1ca07fffff,-239954369,117790048#0
call_20260830_288,2026-08-30 07:13:13,37.50475430916638,127.03212748823265,8830e1ca07fffff,239954369,504509918#0
call_20260830_289,2026-08-30 07:13:17,37.495636858212606,127.02887443131246,8830e1ca21fffff,494824662#3,239962780#0
call_20260830_290,2026-08-30 07:13:29,37.49626865249146,127.03436432788091,8830e1ca23fffff,176732665,-117790055#0
call_20260830_291,2026-08-30 07:14:23,37.50423617043218,127.03181246864501,8830e1ca07fffff,-117790060#0,117790055#1
call_20260830_292,2026-08-30 07:14:57,37.50434445522376,127.02416589723256,8830e1ca05fffff,541692164#1,-129731852
call_20260830_293,2026-08-30 07:15:25,37.496578320628984,127.02933040392918,8830e1ca21fffff,309155295#0,117790062#6
call_20260830_294,2026-08-30 07:15:27,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-417750342#2
call_20260830_295,2026-08-30 07:15:27,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-417933642#4
call_20260830_296,2026-08-30 07:16:05,37.49703371567736,127.02438467542477,8830e1ca29fffff,504227065,-379463134#4
call_20260830_297,2026-08-30 07:16:15,37.503457073474934,127.03279220899606,8830e1ca07fffff,-117790060#2,-557469300#1
call_20260830_298,2026-08-30 07:16:18,37.50505093806818,127.0295571905834,8830e1ca05fffff,-26004328#1,-26163000#3
call_20260830_299,2026-08-30 07:16:43,37.49484968059005,127.02978982510498,8830e1ca21fffff,379232161#0,-417750350#1
call_20260830_300,2026-08-30 07:17:11,37.50526541702144,127.02970223429101,8830e1ca05fffff,26004328#0,521766182#1
call_20260830_301,2026-08-30 07:17:40,37.50141769028908,127.02603650547374,8830e1ca29fffff,1376141183#1,-117790036#1
call_20260830_302,2026-08-30 07:18:19,37.495536658393654,127.02590536716954,8830e1ca21fffff,-504227067#7,117790049#0
call_20260830_303,2026-08-30 07:18:59,37.502877066990884,127.0262372087887,8830e1ca05fffff,-379463134#2,-309155295#2
call_20260830_304,2026-08-30 07:19:03,37.49404453879786,127.02561952690162,8830e1ca21fffff,1056882877#2,26163000#4
call_20260830_305,2026-08-30 07:19:10,37.49404453879786,127.02561952690162,8830e1ca21fffff,1056882877#2,117790041#2
call_20260830_306,2026-08-30 07:20:05,37.49801290747612,127.02175814551747,8830e1ca29fffff,129731834#0,-117790051#4
call_20260830_307,2026-08-30 07:20:31,37.50582146082772,127.03181438798791,8830e1ca07fffff,-117790044#4,-129731834#1
call_20260830_308,2026-08-30 07:20:32,37.495536658393654,127.02590536716954,8830e1ca21fffff,-504227067#7,-913950883#1
call_20260830_309,2026-08-30 07:20:39,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,26004328#0
call_20260830_310,2026-08-30 07:21:22,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-117790051#3
call_20260830_311,2026-08-30 07:21:27,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-129731721#2
call_20260830_312,2026-08-30 07:21:30,37.498741990434894,127.02991386986675,8830e1ca2bfffff,375049565#5,803535315#0
call_20260830_313,2026-08-30 07:22:13,37.50582146082772,127.03181438798791,8830e1ca07fffff,-117790044#4,-129731834#1
call_20260830_314,2026-08-30 07:22:15,37.505211022369586,127.02318550255755,8830e1ca05fffff,239954464#1,523141074#0
call_20260830_315,2026-08-30 07:22:21,37.50402741090947,127.02865524435984,8830e1ca05fffff,26004328#1,-417750342#0
call_20260830_316,2026-08-30 07:22:36,37.50347678140557,127.03267687215461,8830e1ca07fffff,-117790040,-117790031#1
call_20260830_317,2026-08-30 07:24:17,37.50423617043218,127.03181246864501,8830e1ca07fffff,-117790060#0,129731858#2
call_20260830_318,2026-08-30 07:24:26,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-1011529829#3
call_20260830_319,2026-08-30 07:24:44,37.50448876950072,127.0315953107216,8830e1ca07fffff,-803535315#1,129731859#6
call_20260830_320,2026-08-30 07:26:52,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-26163000#4
call_20260830_321,2026-08-30 07:27:05,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,117790045#0
call_20260830_322,2026-08-30 07:27:16,37.495181265862314,127.03090972390812,8830e1ca21fffff,379232161#1,520307303#0
call_20260830_323,2026-08-30 07:28:16,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,376649992
call_20260830_324,2026-08-30 07:29:01,37.506033999752134,127.03045411563367,8830e1ca07fffff,-26004328#0,520307303#0
call_20260830_325,2026-08-30 07:29:11,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,256787796#0
call_20260830_326,2026-08-30 07:30:07,37.50381964641832,127.02701295769415,8830e1ca05fffff,-26163000#5,523141074#0
call_20260830_327,2026-08-30 07:30:11,37.50383876412515,127.0266415236043,8830e1ca05fffff,117790051#2,26163000#0
call_20260830_328,2026-08-30 07:30:22,37.49658900269822,127.02637331328206,8830e1ca21fffff,504227066#0,-117790044#3
call_20260830_329,2026-08-30 07:30:42,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-417750338
call_20260830_330,2026-08-30 07:30:44,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-417750336#5
call_20260830_331,2026-08-30 07:31:43,37.502870786229686,127.03363938223451,8830e1ca07fffff,417746802,-417750337#6
call_20260830_332,2026-08-30 07:31:43,37.504654943797576,127.0313459185508,8830e1ca07fffff,803535315#0,1117538958#3
call_20260830_333,2026-08-30 07:32:13,37.5059088581618,127.0336035620173,8830e1ca07fffff,-117790044#5,239962780#2
call_20260830_334,2026-08-30 07:32:31,37.503156145731005,127.02715214381084,8830e1ca05fffff,-379463134#4,504227069
call_20260830_335,2026-08-30 07:32:46,37.495032928185694,127.02707625408722,8830e1ca21fffff,504227069,504227066#0
call_20260830_336,2026-08-30 07:32:52,37.50487986373595,127.03103084014137,8830e1ca07fffff,-417750342#2,129731857#1
call_20260830_337,2026-08-30 07:32:57,37.5028141568895,127.02682472226641,8830e1ca05fffff,-117790045#1,117790062#0
call_20260830_338,2026-08-30 07:32:57,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,-256787796#8
call_20260830_339,2026-08-30 07:33:27,37.50345255104343,127.03373814642488,8830e1ca07fffff,117790055#1,-117790055#0
call_20260830_340,2026-08-30 07:33:28,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,417750350#0
call_20260830_341,2026-08-30 07:33:41,37.50439818066364,127.02413970666662,8830e1ca05fffff,-541692164#2,521766182#1
call_20260830_342,2026-08-30 07:34:05,37.504239889618965,127.02272966403098,8830e1ca05fffff,239954462#0,1117538957#3
call_20260830_343,2026-08-30 07:34:06,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,1537068129#0
call_20260830_344,2026-08-30 07:34:16,37.50484018058445,127.03018073226713,8830e1ca05fffff,117790062#0,-117790060#0
call_20260830_345,2026-08-30 07:34:24,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,309155295#0
call_20260830_346,2026-08-30 07:34:48,37.493049166152254,127.02603663639944,8830e1ca21fffff,-1056882877#1,-239954009#1
call_20260830_347,2026-08-30 07:35:19,37.50383487193073,127.03248952948778,8830e1ca07fffff,117790060#0,-417750341#1
call_20260830_348,2026-08-30 07:35:30,37.49658900269822,127.02637331328206,8830e1ca21fffff,504227066#0,309155295#0
call_20260830_349,2026-08-30 07:35:32,37.49305651199474,127.02607173233231,8830e1ca21fffff,1056882877#0,521770116#2
call_20260830_350,2026-08-30 07:35:34,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,-117790049#1
call_20260830_351,2026-08-30 07:35:49,37.503457073474934,127.03279220899606,8830e1ca07fffff,-117790060#2,309155295#2
call_20260830_352,2026-08-30 07:35:51,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-239962780#0
call_20260830_353,2026-08-30 07:35:53,37.49658900269822,127.02637331328206,8830e1ca21fffff,504227066#0,1376141182#0
call_20260830_354,2026-08-30 07:36:02,37.50356928397921,127.032706118394,8830e1ca07fffff,117790060#1,-379463134#2
call_20260830_355,2026-08-30 07:36:16,37.495211559045984,127.02908983390974,8830e1ca21fffff,494824662#2,-26163000#6
call_20260830_356,2026-08-30 07:36:29,37.49571249655901,127.02981024517186,8830e1ca21fffff,-417933645#1,117790044#3
call_20260830_357,2026-08-30 07:36:51,37.50383487193073,127.03248952948778,8830e1ca07fffff,117790060#0,239954009#0
call_20260830_358,2026-08-30 07:37:49,37.50449169568703,127.02268682085995,8830e1ca05fffff,239962780#2,-376649992
call_20260830_359,2026-08-30 07:37:51,37.504770390762204,127.03209742730171,8830e1ca07fffff,-239954369,-117790048#5
call_20260830_360,2026-08-30 07:38:15,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-541692164#0
call_20260830_361,2026-08-30 07:38:21,37.49487668203444,127.02977689966596,8830e1ca21fffff,-379232161#0,-129731834#1
call_20260830_362,2026-08-30 07:38:37,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,117790031#3
call_20260830_363,2026-08-30 07:38:52,37.50381964641832,127.02701295769415,8830e1ca05fffff,-26163000#5,117790060#1
call_20260830_364,2026-08-30 07:39:16,37.50526541702144,127.02970223429101,8830e1ca05fffff,26004328#0,494824662#3
call_20260830_365,2026-08-30 07:40:25,37.49484968059005,127.02978982510498,8830e1ca21fffff,379232161#0,26163000#5
call_20260830_366,2026-08-30 07:40:33,37.50296809175634,127.03407076513858,8830e1ca07fffff,-417746802,117823785#0
call_20260830_367,2026-08-30 07:41:20,37.495536658393654,127.02590536716954,8830e1ca21fffff,-504227067#7,-117790040
call_20260830_368,2026-08-30 07:41:29,37.50331692725029,127.02781589914561,8830e1ca05fffff,379463134#5,-379232155
call_20260830_369,2026-08-30 07:41:31,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,26163000#4
call_20260830_370,2026-08-30 07:43:11,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-117790044#5
call_20260830_371,2026-08-30 07:44:32,37.493628966374665,127.02383511246954,8830e1ca2dfffff,376649996#0,-379463134#6
call_20260830_372,2026-08-30 07:44:44,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,417750336#4
call_20260830_373,2026-08-30 07:44:52,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,1472718291
call_20260830_374,2026-08-30 07:44:56,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-117790036#1
call_20260830_375,2026-08-30 07:44:57,37.50399994997831,127.02286761333372,8830e1ca05fffff,-542367267#1,417933646#0
call_20260830_376,2026-08-30 07:45:02,37.50423617043218,127.03181246864501,8830e1ca07fffff,-117790060#0,376649992
call_20260830_377,2026-08-30 07:46:08,37.5059088581618,127.0336035620173,8830e1ca07fffff,-117790044#5,-117790062#5
call_20260830_378,2026-08-30 07:46:17,37.5059088581618,127.0336035620173,8830e1ca07fffff,-117790044#5,239954462#0
call_20260830_379,2026-08-30 07:46:42,37.503054865702026,127.02681340770347,8830e1ca05fffff,-379463134#3,-117790031#2
call_20260830_380,2026-08-30 07:46:52,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,129731720#0
call_20260830_381,2026-08-30 07:47:05,37.50331692725029,127.02781589914561,8830e1ca05fffff,379463134#5,472042764
call_20260830_382,2026-08-30 07:47:25,37.49487668203444,127.02977689966596,8830e1ca21fffff,-379232161#0,557469234
call_20260830_383,2026-08-30 07:48:03,37.50229477172236,127.0264575182046,8830e1ca05fffff,117790041#3,117790049#0
call_20260830_384,2026-08-30 07:48:06,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,-117790062#6
call_20260830_385,2026-08-30 07:48:21,37.50582146082772,127.03181438798791,8830e1ca07fffff,-117790044#4,417933642#2
call_20260830_386,2026-08-30 07:48:21,37.49363908652725,127.02386900424202,8830e1ca2dfffff,-376649996#1,-417750337#1
call_20260830_387,2026-08-30 07:48:43,37.505209916479785,127.02976794860784,8830e1ca05fffff,-117790044#3,-379463134#3
call_20260830_388,2026-08-30 07:49:07,37.50448876950072,127.0315953107216,8830e1ca07fffff,-803535315#1,417750336#0
call_20260830_389,2026-08-30 07:49:55,37.50423617043218,127.03181246864501,8830e1ca07fffff,-117790060#0,117790031#3
call_20260830_390,2026-08-30 07:50:43,37.49459484136941,127.0226631790743,8830e1ca2dfffff,-376649992,129731859#6
call_20260830_391,2026-08-30 07:50:50,37.50422211343924,127.03007774494137,8830e1ca05fffff,-800742072#1,129731859#2
